2004-12-27,3.94,139872600
2004-12-28,4.0,152938800
2004-12-29,4.02,112390600
2004-12-30,4.04,86335200
2004-12-31,4.01,69647200
2005-01-03,3.95,172998000
2005-01-04,3.99,274202600
2005-01-05,4.02,170108400
2005-01-06,4.02,176388800
2005-01-07,4.32,556862600
2005-01-10,4.3,431327400
2005-01-11,4.02,652906800
2005-01-12,4.08,479925600
2005-01-13,4.35,791179200
2005-01-14,4.38,442685600
2005-01-18,4.4,251615000
2005-01-19,4.36,187973800
2005-01-20,4.39,228730600
2005-01-21,4.39,227833200
2005-01-24,4.41,210407400
2005-01-25,4.49,242307800
2005-01-26,4.5,184874200
2005-01-27,4.53,124056800
2005-01-28,4.61,200403000
2005-01-31,4.79,420274400
2005-02-01,4.83,169598800
2005-02-02,4.96,255015600
2005-02-03,4.85,182912800
2005-02-04,4.91,140889000
2005-02-07,4.92,131114200
2005-02-08,5.04,222504800
2005-02-09,4.91,297864000
2005-02-10,4.88,273254800
2005-02-11,5.06,300263600
2005-02-14,5.28,317865800
2005-02-15,5.51,578054400
2005-02-16,5.62,409810800
2005-02-17,5.47,379618400
2005-02-18,5.41,290813600
2005-02-22,5.32,304823400
2005-02-23,5.5,336295400
2005-02-24,5.54,379757000
2005-02-25,5.55,228877600
2005-02-28,5.59,162902600
2005-03-01,5.55,117047000
2005-03-02,5.5,114540300
2005-03-03,5.21,352913400
2005-03-04,5.34,189154700
2005-03-07,5.33,112658000
2005-03-08,5.05,255362800
2005-03-09,4.91,330616300
2005-03-10,4.97,194277300
2005-03-11,5.02,158207700
2005-03-14,5.03,151346300
2005-03-15,5.11,127152200
2005-03-16,5.13,174453300
2005-03-17,5.27,200480000
2005-03-18,5.36,235037600
2005-03-21,5.45,135282000
2005-03-22,5.34,137853800
2005-03-23,5.3,152455800
2005-03-24,5.3,88176200
2005-03-28,5.3,68852700
2005-03-29,5.21,115339000
2005-03-30,5.34,98739900
2005-03-31,5.2,159033700
2005-04-01,5.1,160321000
2005-04-04,5.12,145003600
2005-04-05,5.22,139059900
2005-04-06,5.28,103706400
2005-04-07,5.43,126746900
2005-04-08,5.45,162487500
2005-04-11,5.23,205415700
2005-04-12,5.32,245265300
2005-04-13,5.12,342986700
2005-04-14,4.65,688298100
2005-04-15,4.41,432021800
2005-04-18,4.44,331794400
2005-04-19,4.62,270410700
2005-04-20,4.43,236282900
2005-04-21,4.64,189898100
2005-04-22,4.43,209782300
2005-04-25,4.61,186615100
2005-04-26,4.51,202626900
2005-04-27,4.48,153472200
2005-04-28,4.43,143776500
2005-04-29,4.5,167907600
2005-05-02,4.54,116480000
2005-05-03,4.51,124184900
2005-05-04,4.63,112044100
2005-05-05,4.57,96841500
2005-05-06,4.64,81561900
2005-05-09,4.61,88923800
2005-05-10,4.54,110065900
2005-05-11,4.44,510495300
2005-05-12,4.26,242560500
2005-05-13,4.33,175678300
2005-05-16,4.43,118573700
2005-05-17,4.41,147086100
2005-05-18,4.47,159180700
2005-05-19,4.68,198290400
2005-05-20,4.68,113162700
2005-05-23,4.96,260643600
2005-05-24,4.95,148365000
2005-05-25,4.96,99001700
2005-05-26,5.08,131380200
2005-05-27,5.06,79002000
